"ID","Name","Description","Parent"
"pfm:recipes/pfm.furniture/birch_gray_simple_bed","pfm:recipes/pfm.furniture/birch_gray_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_green_classic_bed","pfm:recipes/pfm.furniture/birch_green_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_green_simple_bed","pfm:recipes/pfm.furniture/birch_green_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_cabinet","pfm:recipes/pfm.furniture/birch_kitchen_cabinet","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_counter","pfm:recipes/pfm.furniture/birch_kitchen_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_counter_oven","pfm:recipes/pfm.furniture/birch_kitchen_counter_oven","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_drawer","pfm:recipes/pfm.furniture/birch_kitchen_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_sink","pfm:recipes/pfm.furniture/birch_kitchen_sink","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_wall_counter","pfm:recipes/pfm.furniture/birch_kitchen_wall_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_wall_drawer","pfm:recipes/pfm.furniture/birch_kitchen_wall_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_kitchen_wall_small_drawer","pfm:recipes/pfm.furniture/birch_kitchen_wall_small_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_light_blue_classic_bed","pfm:recipes/pfm.furniture/birch_light_blue_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_light_blue_simple_bed","pfm:recipes/pfm.furniture/birch_light_blue_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_light_gray_classic_bed","pfm:recipes/pfm.furniture/birch_light_gray_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_light_gray_simple_bed","pfm:recipes/pfm.furniture/birch_light_gray_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_lime_classic_bed","pfm:recipes/pfm.furniture/birch_lime_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_lime_simple_bed","pfm:recipes/pfm.furniture/birch_lime_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_log_stool","pfm:recipes/pfm.furniture/birch_log_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_magenta_classic_bed","pfm:recipes/pfm.furniture/birch_magenta_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_magenta_simple_bed","pfm:recipes/pfm.furniture/birch_magenta_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_modern_stool","pfm:recipes/pfm.furniture/birch_modern_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_orange_classic_bed","pfm:recipes/pfm.furniture/birch_orange_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_orange_simple_bed","pfm:recipes/pfm.furniture/birch_orange_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_pink_classic_bed","pfm:recipes/pfm.furniture/birch_pink_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_pink_simple_bed","pfm:recipes/pfm.furniture/birch_pink_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_purple_classic_bed","pfm:recipes/pfm.furniture/birch_purple_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_purple_simple_bed","pfm:recipes/pfm.furniture/birch_purple_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_raw_table_log","pfm:recipes/pfm.furniture/birch_raw_table_log","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_red_classic_bed","pfm:recipes/pfm.furniture/birch_red_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_red_simple_bed","pfm:recipes/pfm.furniture/birch_red_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_simple_bunk_ladder","pfm:recipes/pfm.furniture/birch_simple_bunk_ladder","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_simple_stool","pfm:recipes/pfm.furniture/birch_simple_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_table_basic","pfm:recipes/pfm.furniture/birch_table_basic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_table_classic","pfm:recipes/pfm.furniture/birch_table_classic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_table_dinner","pfm:recipes/pfm.furniture/birch_table_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_table_log","pfm:recipes/pfm.furniture/birch_table_log","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_table_modern_dinner","pfm:recipes/pfm.furniture/birch_table_modern_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_white_classic_bed","pfm:recipes/pfm.furniture/birch_white_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_white_simple_bed","pfm:recipes/pfm.furniture/birch_white_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_yellow_classic_bed","pfm:recipes/pfm.furniture/birch_yellow_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/birch_yellow_simple_bed","pfm:recipes/pfm.furniture/birch_yellow_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/black_arm_chair","pfm:recipes/pfm.furniture/black_arm_chair","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/black_simple_sofa","pfm:recipes/pfm.furniture/black_simple_sofa","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_chair","pfm:recipes/pfm.furniture/blackstone_chair","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_chair_classic","pfm:recipes/pfm.furniture/blackstone_chair_classic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_chair_dinner","pfm:recipes/pfm.furniture/blackstone_chair_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_chair_modern","pfm:recipes/pfm.furniture/blackstone_chair_modern","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_classic_nightstand","pfm:recipes/pfm.furniture/blackstone_classic_nightstand","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_classic_stool","pfm:recipes/pfm.furniture/blackstone_classic_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_cabinet","pfm:recipes/pfm.furniture/blackstone_kitchen_cabinet","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_counter","pfm:recipes/pfm.furniture/blackstone_kitchen_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_counter_oven","pfm:recipes/pfm.furniture/blackstone_kitchen_counter_oven","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_drawer","pfm:recipes/pfm.furniture/blackstone_kitchen_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_sink","pfm:recipes/pfm.furniture/blackstone_kitchen_sink","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_wall_counter","pfm:recipes/pfm.furniture/blackstone_kitchen_wall_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_wall_drawer","pfm:recipes/pfm.furniture/blackstone_kitchen_wall_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_kitchen_wall_small_drawer","pfm:recipes/pfm.furniture/blackstone_kitchen_wall_small_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_modern_stool","pfm:recipes/pfm.furniture/blackstone_modern_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_simple_stool","pfm:recipes/pfm.furniture/blackstone_simple_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_table_basic","pfm:recipes/pfm.furniture/blackstone_table_basic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_table_classic","pfm:recipes/pfm.furniture/blackstone_table_classic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_table_dinner","pfm:recipes/pfm.furniture/blackstone_table_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blackstone_table_modern_dinner","pfm:recipes/pfm.furniture/blackstone_table_modern_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blue_arm_chair","pfm:recipes/pfm.furniture/blue_arm_chair","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/blue_simple_sofa","pfm:recipes/pfm.furniture/blue_simple_sofa","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/brown_arm_chair","pfm:recipes/pfm.furniture/brown_arm_chair","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/brown_simple_sofa","pfm:recipes/pfm.furniture/brown_simple_sofa","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_chair","pfm:recipes/pfm.furniture/calcite_chair","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_chair_classic","pfm:recipes/pfm.furniture/calcite_chair_classic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_chair_dinner","pfm:recipes/pfm.furniture/calcite_chair_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_chair_modern","pfm:recipes/pfm.furniture/calcite_chair_modern","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_classic_nightstand","pfm:recipes/pfm.furniture/calcite_classic_nightstand","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_classic_stool","pfm:recipes/pfm.furniture/calcite_classic_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_cabinet","pfm:recipes/pfm.furniture/calcite_kitchen_cabinet","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_counter","pfm:recipes/pfm.furniture/calcite_kitchen_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_counter_oven","pfm:recipes/pfm.furniture/calcite_kitchen_counter_oven","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_drawer","pfm:recipes/pfm.furniture/calcite_kitchen_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_sink","pfm:recipes/pfm.furniture/calcite_kitchen_sink","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_wall_counter","pfm:recipes/pfm.furniture/calcite_kitchen_wall_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_wall_drawer","pfm:recipes/pfm.furniture/calcite_kitchen_wall_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_kitchen_wall_small_drawer","pfm:recipes/pfm.furniture/calcite_kitchen_wall_small_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_modern_stool","pfm:recipes/pfm.furniture/calcite_modern_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_simple_stool","pfm:recipes/pfm.furniture/calcite_simple_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_table_basic","pfm:recipes/pfm.furniture/calcite_table_basic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_table_classic","pfm:recipes/pfm.furniture/calcite_table_classic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_table_dinner","pfm:recipes/pfm.furniture/calcite_table_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/calcite_table_modern_dinner","pfm:recipes/pfm.furniture/calcite_table_modern_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_cabinet","pfm:recipes/pfm.furniture/concrete_kitchen_cabinet","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_counter","pfm:recipes/pfm.furniture/concrete_kitchen_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_counter_oven","pfm:recipes/pfm.furniture/concrete_kitchen_counter_oven","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_drawer","pfm:recipes/pfm.furniture/concrete_kitchen_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_sink","pfm:recipes/pfm.furniture/concrete_kitchen_sink","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_wall_counter","pfm:recipes/pfm.furniture/concrete_kitchen_wall_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_wall_drawer","pfm:recipes/pfm.furniture/concrete_kitchen_wall_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/concrete_kitchen_wall_small_drawer","pfm:recipes/pfm.furniture/concrete_kitchen_wall_small_drawer","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_black_classic_bed","pfm:recipes/pfm.furniture/crimson_black_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_black_simple_bed","pfm:recipes/pfm.furniture/crimson_black_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_blue_classic_bed","pfm:recipes/pfm.furniture/crimson_blue_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_blue_simple_bed","pfm:recipes/pfm.furniture/crimson_blue_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_brown_classic_bed","pfm:recipes/pfm.furniture/crimson_brown_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_brown_simple_bed","pfm:recipes/pfm.furniture/crimson_brown_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_chair","pfm:recipes/pfm.furniture/crimson_chair","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_chair_classic","pfm:recipes/pfm.furniture/crimson_chair_classic","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_chair_dinner","pfm:recipes/pfm.furniture/crimson_chair_dinner","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_chair_modern","pfm:recipes/pfm.furniture/crimson_chair_modern","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_classic_nightstand","pfm:recipes/pfm.furniture/crimson_classic_nightstand","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_classic_stool","pfm:recipes/pfm.furniture/crimson_classic_stool","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_cyan_classic_bed","pfm:recipes/pfm.furniture/crimson_cyan_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_cyan_simple_bed","pfm:recipes/pfm.furniture/crimson_cyan_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_gray_classic_bed","pfm:recipes/pfm.furniture/crimson_gray_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_gray_simple_bed","pfm:recipes/pfm.furniture/crimson_gray_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_green_classic_bed","pfm:recipes/pfm.furniture/crimson_green_classic_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_green_simple_bed","pfm:recipes/pfm.furniture/crimson_green_simple_bed","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_kitchen_cabinet","pfm:recipes/pfm.furniture/crimson_kitchen_cabinet","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_kitchen_counter","pfm:recipes/pfm.furniture/crimson_kitchen_counter","<null>","minecraft:recipes/root"
"pfm:recipes/pfm.furniture/crimson_kitchen_counter_oven","pfm:recipes/pfm.furniture/crimson_kitchen_counter_oven","<null>","minecraft:recipes/root"
